8916,10892,3897,BMW,89.0,2788751
1312,1609,5570,Daewoo,84.0,2835636
508,610,6061,Subaru,159.0,3193202
3112,3830,716,Audi,338.0,1797461
1897,2337,12509,Mercedez-Benz,197.0,1927911
3292,4058,301,Ford,277.0,2274868
11126,13596,16725,Toyota,469.0,3193794
1642,2025,19972,Infiniti,364.0,250486
3376,4159,14207,Toyota,86.0,2716556
10328,12643,8956,BMW,327.0,1769000
5632,6875,16826,KIA,333.0,991355
9984,12229,18540,Mercedez-Benz,114.0,1777786
5477,6695,12285,Daewoo,170.0,2635244
10171,12457,18844,Daewoo,190.0,2578710
4420,5415,8365,Mercedez-Benz,326.0,3042346
6195,7573,12488,Infiniti,323.0,1301236
938,1147,2808,Infiniti,242.0,3749916
5211,6375,5136,Subaru,374.0,2372182
8727,10667,1823,Toyota,462.0,3607578
7070,8629,1220,Mercedez-Benz,282.0,3501172
4059,4986,18540,Toyota,340.0,1309859
9461,11567,342,Infiniti,239.0,3686795
2159,2652,1232,Infiniti,187.0,584111
9619,11765,14644,Subaru,193.0,2209249
4058,4984,16183,Nissan,490.0,1049666
5207,6371,8794,Audi,419.0,871638
10655,13032,5678,Toyota,98.0,2202688
11786,14375,5798,Nissan,220.0,2471078
9125,11139,19711,LADA,289.0,1279868
1964,2420,10479,Nissan,244.0,2088730
819,999,16675,KIA,88.0,3712559
10626,13000,13910,Nissan,262.0,2778544
6160,7531,1289,KIA,445.0,3504130
8229,10078,10387,KIA,327.0,2591136
503,603,467,Infiniti,469.0,2956206
5366,6563,5370,BMW,298.0,3684585
9446,11544,610,Subaru,387.0,3790471
7218,8815,19971,Nissan,136.0,3475606
962,1178,2192,Infiniti,484.0,3042064
4036,4952,8749,LADA,290.0,2345207
933,1141,399,Infiniti,118.0,818129
6717,8214,12488,Daewoo,213.0,1839187
2589,3190,4057,Subaru,471.0,2999176
5310,6496,19711,Infiniti,102.0,2502091
4113,5049,9060,Daewoo,106.0,3741693
6270,7670,10479,Subaru,162.0,814810
1814,2239,13862,Daewoo,329.0,678288
5262,6435,14473,Ford,315.0,2462203
6265,7664,10378,LADA,92.0,2117202
3172,3902,18764,Nissan,342.0,3578210
7999,9784,14477,Mercedez-Benz,402.0,1976261
203,243,490,KIA,285.0,3515502
1977,2438,5115,Ford,300.0,2723019
9551,11684,5015,Mercedez-Benz,238.0,3957133
892,1095,10980,Daewoo,275.0,756173
890,1092,17993,Mercedez-Benz,117.0,711816
4542,5556,18445,KIA,344.0,1719055
11640,14205,16103,BMW,108.0,835200
11972,14610,10387,KIA,428.0,1976644
7419,9053,18431,Toyota,375.0,3928505
8733,10673,16008,Toyota,320.0,736003
7077,8637,10370,Audi,467.0,689954
914,1118,2808,Daewoo,127.0,1117955
2341,2882,18922,LADA,385.0,304363
6295,7701,19737,Nissan,128.0,3843974
5232,6398,12488,BMW,272.0,205308
2345,2888,9613,KIA,123.0,839242
3463,4268,7162,Audi,312.0,2993685
4088,5021,4913,Subaru,366.0,1443703
56,69,4812,BMW,299.0,797908
11841,14445,12509,BMW,245.0,505609
866,1063,11120,BMW,254.0,3621294
1593,1967,19094,LADA,460.0,2192163
6804,8318,7116,LADA,380.0,203329
9169,11205,18063,Subaru,347.0,1330888
593,724,14368,LADA,178.0,3398865
7258,8863,8535,Mercedez-Benz,241.0,3832404
4012,4924,7206,Audi,186.0,1045566
2893,3563,14644,Toyota,436.0,1107613
2362,2911,219,Ford,309.0,3364312
2892,3562,17293,Mercedez-Benz,359.0,1891547
6083,7438,3283,Ford,334.0,1755267
7121,8694,16008,LADA,302.0,2575493
9040,11039,11604,Daewoo,481.0,550638
10535,12891,1232,Subaru,279.0,1708147
1935,2382,14368,KIA,311.0,1222732
11503,14036,13673,Toyota,459.0,2305382
4686,5724,10467,KIA,117.0,3494194
10518,12870,8390,Audi,226.0,3457600
3242,3993,15482,Mercedez-Benz,366.0,3099144
8707,10644,1932,Ford,137.0,2540931
44,56,5798,Infiniti,248.0,2616553
9805,11995,7206,Ford,108.0,2331838
10602,12973,4183,Daewoo,193.0,3937063
7791,9517,2891,Audi,342.0,279725
3796,4669,18304,KIA,71.0,1178910
9699,11866,14458,Infiniti,297.0,1883043
4025,4940,15782,Daewoo,419.0,2894675
4641,5667,16763,Daewoo,195.0,869184
7729,9430,6859,KIA,446.0,3598856
7252,8857,1162,Audi,379.0,2442416
11975,14613,11257,Infiniti,335.0,3873090
6713,8209,10387,KIA,368.0,472808
2263,2781,18318,Nissan,421.0,2372794
5698,6952,246,Ford,480.0,3721065
8251,10106,12095,Infiniti,70.0,2734869
69,85,12046,KIA,347.0,1507259
3240,3991,10960,KIA,125.0,1324569
4994,6097,7897,BMW,261.0,1706381
8287,10148,1010,Nissan,142.0,1902792
5448,6659,9854,Nissan,350.0,1259660
2030,2498,13346,Audi,276.0,2787715
330,390,16627,Daewoo,354.0,1371679
5069,6196,10599,Mercedez-Benz,385.0,2107642
7886,9634,19134,Nissan,269.0,2663412
5495,6717,474,LADA,108.0,1556194
9284,11351,5541,Subaru,147.0,1556585
323,381,904,Ford,222.0,2350849
10163,12449,2955,BMW,71.0,1263873
6516,7974,5716,LADA,476.0,929102
5469,6682,16245,Infiniti,196.0,1108410
2630,3240,2211,Toyota,247.0,3119021
9294,11364,4665,Toyota,220.0,3069799
8173,10009,19282,Ford,204.0,1526104
6511,7969,17275,Subaru,417.0,3089566
7826,9559,9260,Mercedez-Benz,169.0,2741774
11552,14095,18099,Daewoo,366.0,2671590
5265,6438,13696,Audi,411.0,2934926
3136,3859,8684,KIA,84.0,1616714
7891,9639,19134,KIA,236.0,3762821
1196,1468,14911,KIA,360.0,2067938
7710,9407,6450,LADA,386.0,2858578
11834,14435,7337,Ford,287.0,2184816
10753,13154,4306,Toyota,162.0,1663898
8959,10945,10061,Nissan,184.0,1451209
6715,8211,15527,Daewoo,359.0,3859612
3239,3990,15987,Toyota,447.0,2703724
377,448,17366,LADA,363.0,2761705
10918,13347,8442,Ford,171.0,3885613
4234,5198,19654,Subaru,151.0,2485946
1056,1296,15292,Subaru,72.0,391221
2636,3247,17029,BMW,473.0,3129738
6736,8236,4306,LADA,492.0,1992891
865,1061,19375,Mercedez-Benz,443.0,260123
8185,10023,12095,LADA,140.0,3384877
959,1173,8193,Audi,365.0,2329184
10931,13363,5215,Audi,496.0,3689282
5045,6168,8539,LADA,276.0,1024294
944,1156,11901,LADA,118.0,1280104
5612,6855,12282,KIA,180.0,3288938
7847,9586,9854,LADA,428.0,3809791
5598,6841,17275,KIA,364.0,2018942
10446,12783,11749,Subaru,490.0,1776057
2281,2802,14205,Ford,98.0,3450880
10433,12769,11383,KIA,364.0,2989933
11990,14629,6296,Nissan,301.0,1440103
7753,9463,17438,Infiniti,168.0,1346076
11657,14225,1798,KIA,206.0,1530410
5066,6192,13230,LADA,196.0,448559
5000,6106,5807,Subaru,73.0,3733796
6642,8125,12088,BMW,118.0,1851344
2530,3112,3851,KIA,352.0,263216
6821,8338,18318,Infiniti,456.0,1801840
1531,1887,5884,BMW,202.0,1561129
6802,8316,17247,Daewoo,72.0,2457005
10283,12589,14578,Toyota,99.0,1635824
7756,9467,4153,Audi,454.0,2741940
8143,9967,15412,LADA,212.0,3674613
5181,6337,11059,Nissan,109.0,635956
5042,6164,19210,Subaru,339.0,1043197
10475,12815,5491,LADA,92.0,2218077
10593,12963,414,LADA,110.0,2129347
875,1072,15763,Nissan,409.0,789890
7639,9323,3829,Ford,394.0,2522180
2588,3189,5461,Daewoo,132.0,2397357
9089,11096,7849,Subaru,442.0,3499644
3074,3783,3340,Daewoo,204.0,2775543
9705,11873,18374,BMW,416.0,1503305
8446,10334,17247,Mercedez-Benz,289.0,1024422
1447,1780,13346,Nissan,94.0,1403904
9921,12151,9993,Infiniti,114.0,3495290
8915,10891,7444,Nissan,460.0,1914980
4644,5672,7370,Infiniti,344.0,2819047
5914,7226,10634,Infiniti,253.0,3646533
8115,9933,19134,Toyota,174.0,3188260
8925,10902,4665,Audi,446.0,759360
1950,2403,4338,Daewoo,283.0,1351946
4617,5641,17948,Subaru,155.0,626200
4614,5638,2409,Nissan,225.0,3297345
6155,7526,10622,BMW,79.0,2550522
3554,4378,12046,BMW,286.0,2471398
11096,13563,6844,Nissan,247.0,2692610
2160,2653,3851,Daewoo,331.0,1613509
4852,5926,17779,Subaru,199.0,1119873
2770,3416,16141,Nissan,392.0,2706360
2156,2648,904,LADA,475.0,2499510
11587,14139,14740,LADA,184.0,1235216
11473,13996,12581,Mercedez-Benz,130.0,3846516
4650,5679,15,Daewoo,219.0,2030311
8449,10339,6084,Mercedez-Benz,442.0,616162
8605,10528,13230,LADA,421.0,2104612
8472,10365,10622,Toyota,411.0,1417910
1216,1493,17230,Mercedez-Benz,337.0,2161423
1916,2359,18910,Daewoo,147.0,3791219
11263,13757,4419,KIA,111.0,2738565
4402,5392,10363,Mercedez-Benz,255.0,1865364
7146,8721,13346,Mercedez-Benz,358.0,2049276
1615,1994,2211,LADA,314.0,3060224
9806,11996,5111,Subaru,429.0,225995
9803,11993,18895,Mercedez-Benz,486.0,1599969
6982,8532,7297,BMW,472.0,3503144
11839,14442,10111,Nissan,116.0,2003746
2831,3487,3574,LADA,283.0,811217
12268,14968,14543,Toyota,411.0,1129629
1628,2009,11901,BMW,242.0,1572961
127,157,8136,LADA,422.0,1102742
1438,1771,3858,Ford,198.0,3623147
11199,13680,14712,Ford,342.0,1295241
4380,5369,2980,Toyota,289.0,3203097
5963,7289,8987,BMW,187.0,3052833
6967,8514,16199,Subaru,124.0,2817519
8603,10525,13628,Subaru,487.0,261123
8523,10427,7836,KIA,470.0,1736779
6420,7853,10870,Nissan,286.0,2514660
11272,13766,15987,Daewoo,79.0,2153725
7433,9069,15399,Toyota,414.0,889667
6029,7366,16672,Mercedez-Benz,419.0,2009258
8407,10288,10634,Mercedez-Benz,408.0,1494889
1668,2058,15763,Infiniti,465.0,3374034
10138,12420,10922,Subaru,183.0,2451485
6201,7581,10960,Infiniti,176.0,2762751
3532,4355,12095,Nissan,337.0,2941394
7568,9239,10363,Audi,494.0,2885730
11027,13479,2409,BMW,195.0,3176307
6210,7592,11901,Audi,143.0,512584
6211,7596,11313,Mercedez-Benz,84.0,1944652
8549,10458,12380,LADA,180.0,2785774
5784,7059,2409,Audi,388.0,1386389
1500,1848,12773,Audi,423.0,1932607
11945,14572,4246,Audi,286.0,2249948
2848,3510,16672,Nissan,300.0,2765385
6226,7618,3858,Mercedez-Benz,440.0,739511
723,885,8711,Ford,497.0,890455
1518,1870,474,KIA,193.0,1690354
11583,14134,2006,Audi,312.0,2073134
4920,6006,12088,Subaru,96.0,1513465
1984,2446,18993,Audi,328.0,1040899
6188,7562,7737,LADA,180.0,1113928
7328,8950,19469,Daewoo,250.0,2430703
4870,5948,12690,Nissan,375.0,3721982
4871,5949,14620,Mercedez-Benz,106.0,658348
4317,5293,11313,Mercedez-Benz,205.0,322342
6307,7717,1608,Subaru,223.0,3893866
4511,5517,10363,KIA,394.0,2707063
3089,3802,5716,Mercedez-Benz,454.0,2265185
1823,2253,1429,KIA,141.0,2175093
119,147,14095,Toyota,279.0,829531
11988,14627,14704,Daewoo,208.0,1308632
399,479,6715,Subaru,282.0,308885
9396,11486,4094,Audi,141.0,3542715
10509,12861,5186,Infiniti,248.0,3308891
911,1115,11922,Ford,238.0,3917744
6088,7443,8633,Audi,130.0,2306979
2811,3465,15942,KIA,119.0,1363373
8521,10424,2526,Nissan,220.0,2779516
6687,8179,4775,BMW,480.0,1286662
8566,10478,1195,Daewoo,129.0,445338
8010,9798,1351,Mercedez-Benz,344.0,1256401
11703,14282,1429,Infiniti,219.0,2816617
9412,11504,17236,Ford,188.0,1602100
521,627,18375,Daewoo,178.0,1248637
4183,5133,11922,Audi,116.0,1512226
324,382,16862,BMW,398.0,832348
7088,8658,3990,KIA,409.0,1279692
2578,3176,5894,Subaru,474.0,519304
7706,9403,2802,Audi,210.0,1259411
2742,3378,12648,Daewoo,406.0,2796659
9555,11688,1525,Mercedez-Benz,167.0,2483835
68,84,17236,Daewoo,250.0,2557478
12048,14709,18250,BMW,314.0,2229454
6069,7417,11594,BMW,122.0,3664381
7372,8995,14226,Mercedez-Benz,204.0,1324308
10825,13238,5327,Infiniti,443.0,1919879
11264,13758,44,KIA,342.0,393233
8818,10778,10746,LADA,75.0,3974795
45,57,8633,Infiniti,433.0,2764270
1808,2231,18867,Ford,253.0,3115247
8296,10158,8591,Subaru,404.0,2936048
9779,11964,17847,Nissan,469.0,2400254
9032,11029,18346,Nissan,215.0,2227583
6760,8269,4775,Toyota,115.0,1805102
7776,9496,19739,Toyota,389.0,2358854
9482,11593,14117,Ford,378.0,3716506
4555,5572,4937,Mercedez-Benz,398.0,1776445
3010,3703,4298,Ford,194.0,1428322
8797,10748,4650,Ford,285.0,2713441
11643,14209,10831,Ford,322.0,3591004
9457,11561,7600,Subaru,319.0,236823
212,254,11031,Audi,286.0,1572999
8055,9861,16862,Subaru,249.0,2182851
11683,14258,5386,Subaru,101.0,3616675
10789,13194,17236,BMW,72.0,658804
10652,13029,17817,KIA,263.0,1022324
9114,11126,19922,LADA,478.0,302250
2769,3415,16459,Nissan,195.0,2213831
61,77,1586,Toyota,410.0,946140
1966,2423,1128,KIA,157.0,1527327
1967,2425,7422,Nissan,498.0,3462891
539,646,14448,Mercedez-Benz,320.0,2384237
8576,10489,4650,Daewoo,113.0,2161808
9058,11061,6587,BMW,427.0,2519062
9103,11112,11117,LADA,233.0,2967037
5333,6520,13367,Ford,122.0,729261
961,1175,7990,Subaru,106.0,2518806
573,691,14406,Daewoo,265.0,3981420
9026,11021,17712,BMW,249.0,3025600
7788,9512,3532,BMW,262.0,1260957
2804,3457,12242,KIA,455.0,3747228
1442,1775,8853,Daewoo,366.0,2643903
401,481,13367,Audi,493.0,1884566
4166,5111,14639,Nissan,213.0,2307181
940,1151,8591,Nissan,153.0,3895580
5214,6379,6227,Infiniti,113.0,2995827
7728,9429,17236,KIA,474.0,758622
3588,4417,11230,Subaru,427.0,3467057
10584,12952,9225,Audi,374.0,1497745
11690,14267,15318,Audi,124.0,3688150
4136,5075,5563,Mercedez-Benz,466.0,3823424
11290,13791,5327,Daewoo,368.0,3954342
11886,14499,12470,LADA,210.0,2201335
6111,7470,15219,Nissan,499.0,3714784
4631,5656,8591,Toyota,494.0,2410537
1565,1932,17236,KIA,201.0,914502
6124,7487,11165,LADA,192.0,3283171
7742,9448,4026,Nissan,283.0,2296876
11301,13804,10831,Nissan,330.0,3188893
6331,7746,13758,LADA,255.0,993514
10588,12957,12915,Mercedez-Benz,243.0,3239237
6907,8439,3385,Audi,396.0,2383837
10487,12831,2804,Ford,78.0,1773136
7500,9158,13780,Ford,152.0,1919331
5635,6879,15517,KIA,297.0,376902
9256,11317,13367,BMW,336.0,1674702
9973,12214,12732,Infiniti,172.0,1125530
1298,1593,16253,Daewoo,341.0,280569
3869,4757,3585,Subaru,405.0,2192968
6572,8038,11165,Toyota,419.0,773072
10322,12636,9863,Toyota,421.0,3677908
9247,11306,13708,BMW,216.0,2294928
9245,11304,18122,Daewoo,411.0,399116
6599,8071,9124,Infiniti,492.0,463165
6841,8360,8366,BMW,147.0,2329767
421,503,13367,Mercedez-Benz,447.0,2225205
11736,14319,8703,Daewoo,166.0,622479
10359,12680,3644,Subaru,241.0,1265123
1310,1607,19739,KIA,361.0,3669532
6427,7861,2224,Ford,497.0,2669366
764,938,6895,Infiniti,204.0,1805135
10383,12708,11397,KIA,384.0,3738692
1901,2341,16588,Toyota,209.0,3675279
8153,9984,12058,BMW,413.0,3992162
10389,12714,19739,Nissan,299.0,1119236
10390,12715,10346,Nissan,252.0,3523641
8762,10705,9048,Nissan,83.0,3236014
4359,5343,9463,BMW,469.0,1519155
11144,13616,8591,Mercedez-Benz,220.0,3012313
3902,4795,13719,LADA,351.0,430787
3302,4069,11117,Nissan,147.0,3246520
8980,10968,5386,KIA,120.0,3602465
7300,8916,3056,LADA,475.0,2963277
4289,5262,11165,Ford,219.0,3095206
1889,2328,9124,LADA,433.0,3582442
5749,7013,6715,KIA,171.0,1719519
7600,9277,1351,Nissan,103.0,3289249
10176,12462,3385,KIA,122.0,725188
7307,8925,8853,Ford,97.0,2065039
5736,6996,19250,Infiniti,401.0,1203582
4930,6019,11230,Toyota,227.0,2159559
4280,5253,5894,Daewoo,135.0,547930
731,894,16862,Mercedez-Benz,101.0,1301136
3740,4602,5186,BMW,107.0,420400
4908,5993,10483,Toyota,176.0,3065625
7572,9243,9616,Toyota,425.0,2568522
6528,7986,17118,Daewoo,286.0,2524720
4969,6064,10147,Toyota,373.0,2516788
6460,7906,5186,LADA,429.0,362871
2102,2581,18867,Ford,411.0,3355151
3085,3795,18867,LADA,96.0,1576983
8665,10596,547,Ford,311.0,3156935
2531,3115,18122,Daewoo,382.0,884038
7873,9620,9502,LADA,247.0,476297
4324,5301,547,Audi,96.0,373934
6540,8001,15188,KIA,143.0,657677
295,347,4537,Subaru,109.0,3608730
5936,7258,3564,Ford,237.0,2814793
1123,1377,19969,Infiniti,345.0,2861193
9848,12053,18250,Mercedez-Benz,291.0,3858531
2201,2705,17052,Nissan,314.0,751723
9859,12068,16459,Toyota,462.0,484004
1067,1307,2607,Ford,119.0,2944318
8905,10878,7267,Nissan,106.0,2663556
4391,5381,16588,Ford,424.0,3194296
2545,3135,3585,Nissan,301.0,800786
9843,12047,11872,Mercedez-Benz,131.0,1716539
6379,7800,15383,Nissan,355.0,1880575
3407,4196,16588,LADA,474.0,1839205
8583,10497,4298,Daewoo,218.0,2838729
2734,3369,5120,KIA,144.0,2788562
4401,5391,14704,Toyota,155.0,1793885
794,972,8591,Toyota,135.0,1217052
2185,2685,8633,BMW,420.0,662104
475,567,12470,Mercedez-Benz,440.0,1782410
11716,14297,6895,Ford,293.0,2696970
9206,11255,8703,Mercedez-Benz,117.0,281205
3924,4826,13719,Audi,91.0,3210315
2121,2606,5563,Daewoo,284.0,3281328
2144,2633,9281,Mercedez-Benz,466.0,2606419
5072,6199,8294,Audi,303.0,3378450
3697,4548,4537,Ford,74.0,2922970
5562,6800,13685,Ford,85.0,886516
6627,8103,4671,Audi,93.0,1855355
3061,3764,12242,Infiniti,331.0,2627665
9238,11295,2224,KIA,341.0,1823471
722,884,5199,BMW,209.0,825368
537,644,10670,Toyota,486.0,2093337
11010,13458,2134,Subaru,412.0,3752974
11040,13495,11285,Mercedez-Benz,134.0,2383341
604,738,4014,Nissan,329.0,2268772
5218,6383,18370,Daewoo,104.0,3428163
7018,8571,5662,Mercedez-Benz,120.0,3040116
11778,14366,6491,KIA,495.0,1518648
11042,13497,13483,Infiniti,194.0,3900072
262,311,1837,Infiniti,403.0,1503669
11963,14595,4655,Nissan,280.0,2692008
7808,9536,10670,Daewoo,99.0,1509934
4137,5076,9981,Ford,241.0,3126954
1885,2323,8751,LADA,225.0,1586751
717,879,3672,Audi,131.0,1925138
4923,6012,13045,Ford,198.0,1241888
536,643,12212,Nissan,388.0,1997135
511,613,15100,Subaru,174.0,627903
4939,6029,14843,Toyota,413.0,3209272
4118,5054,13878,Ford,417.0,603037
512,614,1227,Nissan,205.0,2265858
7975,9752,2334,Toyota,334.0,842897
611,748,9908,LADA,418.0,2534690
2516,3094,7814,Nissan,93.0,547168
5233,6399,8816,BMW,96.0,2924188
3039,3734,13502,Daewoo,104.0,1995879
470,561,9013,Subaru,480.0,1341510
8179,10016,9743,KIA,232.0,3486743
4933,6023,16358,Nissan,389.0,203290
4192,5146,11498,Infiniti,420.0,1325158
10916,13345,18945,Audi,135.0,2885239
4784,5843,10150,Ford,202.0,1659184
2965,3653,3546,Ford,314.0,1139239
529,635,6507,Daewoo,351.0,2351884
602,736,8583,Toyota,429.0,2449053
739,903,3771,Ford,426.0,1020794
8765,10708,5895,KIA,196.0,2293859
10794,13201,17428,Nissan,429.0,1879684
4637,5662,16194,BMW,365.0,2460425
10942,13377,10670,Infiniti,225.0,1132354
10946,13382,18406,Daewoo,264.0,2416807
673,823,17536,Infiniti,82.0,3246307
12230,14924,9705,Infiniti,224.0,2972244
11904,14522,6971,BMW,195.0,356972
6827,8344,13878,Infiniti,350.0,3486926
4605,5629,2335,Ford,239.0,1205439
1895,2335,2249,BMW,366.0,991327
11278,13774,11820,Audi,191.0,3460349
11693,14270,2814,Toyota,114.0,3247736
2495,3068,3274,Daewoo,475.0,938724
11702,14281,15830,Ford,117.0,1895432
10831,13246,1575,Audi,359.0,622808
6941,8480,6519,Subaru,330.0,2744136
8907,10881,12511,LADA,475.0,1231212
4392,5382,5895,Ford,149.0,2076960
8877,10845,13683,Nissan,114.0,3656314
856,1049,8904,Subaru,470.0,3310522
11165,13642,16056,Infiniti,415.0,1645231
10981,13424,14528,BMW,357.0,2644942
9067,11072,17536,Infiniti,426.0,1481741
9062,11067,8751,Nissan,490.0,2715065
4562,5579,9439,BMW,218.0,2935889
3117,3835,4618,Infiniti,351.0,2636486
2529,3110,1227,Daewoo,344.0,3025045
2000,2464,2753,Nissan,100.0,1314742
8037,9834,9937,Audi,260.0,1447658
3052,3750,5143,Toyota,313.0,666714
8084,9893,19345,Mercedez-Benz,240.0,808857
5028,6147,10058,Nissan,436.0,2642518
5030,6149,5003,Mercedez-Benz,276.0,1039833
3032,3727,3453,Subaru,478.0,1706764
8147,9973,16710,Daewoo,324.0,3335699
4144,5085,14337,Mercedez-Benz,242.0,2927349
8849,10814,15204,Toyota,133.0,2910775
6683,8174,19888,Nissan,213.0,2931417
7770,9485,2814,Audi,159.0,1596132
5984,7314,2947,Nissan,177.0,2019982
1626,2007,18370,Daewoo,201.0,2026510
9837,12038,17428,KIA,466.0,1854638
9827,12027,4550,KIA,472.0,368557
2282,2803,7589,LADA,101.0,485745
3911,4809,16710,Infiniti,128.0,1557478
7676,9370,12511,Subaru,266.0,1840649
1388,1702,4178,Nissan,250.0,2577164
6024,7359,19454,BMW,172.0,3052544
6028,7365,3726,Subaru,436.0,3247741
1391,1705,2640,Audi,331.0,1270471
9820,12015,19494,Mercedez-Benz,302.0,1966279
3637,4478,19345,Ford,330.0,3051130
7274,8883,8751,KIA,188.0,1159457
10386,12711,2889,Infiniti,296.0,338134
1263,1555,9761,KIA,157.0,3978296
9406,11496,12301,BMW,376.0,3375745
10486,12829,19352,Infiniti,75.0,2869433
8516,10418,19132,Ford,144.0,3060914
9408,11499,8598,Subaru,376.0,3763919
3949,4852,11649,Subaru,409.0,2008357
9755,11933,3718,Ford,329.0,1840974
3952,4855,9815,Mercedez-Benz,216.0,952674
6075,7426,8726,Ford,208.0,2597904
1743,2146,4780,Ford,87.0,311091
10496,12843,13885,KIA,222.0,859127
2759,3402,7642,BMW,201.0,909030
6666,8154,16194,Subaru,447.0,211386
6099,7456,10227,KIA,143.0,1344702
9692,11856,19454,Audi,286.0,2070312
5514,6740,6491,Subaru,453.0,842040
3436,4230,18757,Nissan,332.0,2793913
1102,1349,10150,Audi,368.0,1389466
5605,6848,4372,Daewoo,363.0,3093442
8616,10541,1393,Mercedez-Benz,120.0,3797925
1247,1534,11285,Nissan,142.0,1507899
5854,7147,1981,LADA,312.0,1703225
101,122,1643,BMW,297.0,2375636
8622,10547,13141,Daewoo,476.0,3550403
9312,11386,18945,Ford,422.0,1671881
10093,12367,5003,Subaru,84.0,676800
10108,12389,7863,Infiniti,428.0,3973849
6483,7935,11350,Nissan,359.0,776749
1989,2451,5003,KIA,125.0,3145703
7308,8926,15204,Audi,471.0,3492673
9976,12218,14337,Audi,250.0,851334
10154,12437,13039,Toyota,168.0,1241943
8606,10529,308,BMW,408.0,949525
9857,12064,19454,Infiniti,464.0,447351
3723,4581,14572,BMW,337.0,900074
3832,4713,3453,Subaru,441.0,1450029
3695,4545,12514,Audi,308.0,652662
7292,8907,18945,Toyota,236.0,886316
433,516,17541,Toyota,226.0,1587705
7537,9204,15035,Mercedez-Benz,467.0,3157841
5666,6914,18780,Ford,330.0,3168512
245,293,18757,Mercedez-Benz,411.0,1395498
5653,6901,6137,Toyota,462.0,1417524
6547,8009,13042,Nissan,318.0,474313
9259,11320,2134,Mercedez-Benz,302.0,3090777
2120,2605,19352,Nissan,390.0,2720499
8309,10172,6,Toyota,460.0,2658149
10371,12694,15046,Subaru,258.0,1543408
7532,9196,8751,Ford,113.0,1238098
7346,8969,15712,Audi,187.0,1275124
9681,11840,4952,Mercedez-Benz,81.0,3486989
7561,9230,19132,Infiniti,164.0,2500212
5316,6503,6273,BMW,406.0,1303285
9543,11670,19977,Mercedez-Benz,211.0,1027621
11973,14611,8433,Mercedez-Benz,283.0,3844936
7407,9039,10190,LADA,182.0,1668113
9175,11212,10227,Subaru,265.0,480121
4015,4929,398,Infiniti,487.0,3193959
10562,12925,7655,Nissan,186.0,1426199
3556,4380,19494,Subaru,166.0,267622
11628,14190,8133,Ford,460.0,3439432
11679,14253,12511,Mercedez-Benz,193.0,3977967
10658,13036,11292,Toyota,267.0,1590016
9150,11176,13294,Ford,323.0,3212319
11888,14502,18913,Ford,152.0,904204
10644,13021,18780,Toyota,346.0,3109124
7411,9045,17059,Infiniti,464.0,1892889
6246,7641,10227,Ford,93.0,2381515
8244,10098,17541,BMW,131.0,1421908
359,426,15514,Audi,227.0,3273814
6693,8186,17013,Toyota,396.0,3800434
8273,10132,2889,Nissan,349.0,3640535
6329,7744,19409,Audi,208.0,1050279
10542,12899,3681,Subaru,214.0,2252134
7462,9107,12293,Nissan,148.0,1464257
5277,6452,3698,Daewoo,169.0,3116636
5264,6437,19634,Subaru,213.0,3897307
1568,1935,12232,Infiniti,264.0,3285730
10743,13142,10227,Audi,283.0,580305
6130,7494,4618,BMW,385.0,3705734
9573,11711,6,KIA,201.0,3498713
5330,6517,19345,Toyota,442.0,3360283
10550,12911,16358,Infiniti,449.0,1803270
2305,2835,1837,LADA,394.0,435224
1011,1243,3679,Ford,363.0,3023260
8538,10445,4618,Toyota,464.0,2994143
6686,8177,12752,Subaru,424.0,766660
9430,11525,6746,Mercedez-Benz,434.0,3976097
7402,9034,14550,Subaru,478.0,2537327
670,819,16541,KIA,169.0,924106
9939,12174,18270,Toyota,167.0,2073095
4350,5332,4602,Nissan,94.0,2277842
305,359,3985,Nissan,92.0,2188921
4356,5338,19082,Daewoo,96.0,2625900
1323,1624,8501,Daewoo,470.0,3839153
8560,10471,12086,Audi,447.0,478467
653,800,10135,Audi,302.0,294242
11178,13656,7784,Toyota,437.0,1784190
8106,9922,15231,Audi,91.0,388645
4347,5328,18461,Mercedez-Benz,365.0,2187031
654,801,14346,Daewoo,373.0,834537
5913,7225,9264,Nissan,312.0,3304058
9951,12190,15771,Audi,354.0,3895737
2129,2615,17843,Daewoo,149.0,414594
4343,5323,2620,Subaru,391.0,741742
8432,10319,10017,Daewoo,122.0,2808193
3751,4614,1967,Daewoo,178.0,2796564
4857,5933,14029,Toyota,301.0,2491563
6271,7671,14746,Infiniti,169.0,1396882
6268,7668,14199,Infiniti,187.0,461773
9349,11429,10733,Toyota,499.0,2195106
9534,11657,6097,Ford,302.0,2243317
4496,5498,5711,LADA,179.0,3038865
9351,11431,12140,KIA,70.0,3536624
1645,2028,8215,Toyota,75.0,3987658
6442,7878,13326,Infiniti,162.0,3517199
11409,13924,9872,Ford,417.0,1447215
3694,4544,12821,LADA,240.0,1598590
8609,10533,18814,Subaru,285.0,3494197
1978,2439,13403,KIA,300.0,1613528
11805,14399,16247,BMW,318.0,224022
7924,9679,2315,Toyota,494.0,1200206
8122,9942,10017,Daewoo,211.0,3194010
689,843,16448,Audi,320.0,2435139
5889,7192,14918,Ford,205.0,2703148
1309,1606,17391,BMW,189.0,864047
8007,9794,3041,Daewoo,144.0,2891368
2707,3334,2086,Mercedez-Benz,184.0,2694796
